th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
1.7574720485085844,2.4685405506218263,0.616183134821707,2.4691924216127465
1.7821574540148026,2.3330356853655796,0.6408750590378344,2.5243852505481525
1.8054878108684584,2.1984772783367235,0.6661189115433159,2.571311882945002
1.8274725836518257,2.064941457699966,0.691832030372766,2.610498483536861
1.8481219982288255,1.9325151980622957,0.7179370152081346,2.6424699725637586
1.8674471502094485,1.8012905140059192,0.7443617149337721,2.6677480102540776
1.8854600553495078,1.6713594338415665,0.7710391950363129,2.6868489090687184
1.9021736496879234,1.5428097194291612,0.7979076841270001,2.700281602826834
1.917601746882215,1.4157212894260294,0.8249105001552685,2.7085457748614448
1.9317589597764753,1.2901632960964313,0.8519959579038829,2.7121302214466456
1.9446605927374396,1.166191800181375,0.8791172601183495,2.711511502844533
1.9563225107392535,1.0438479845103632,0.9062323751467948,2.7071529130040046
1.966760990584357,0.9231568451456357,0.9333039042768349,2.699503780464291
1.9759925590358134,0.80412629888806,0.9602989420814778,2.688999097386634
1.984033822024694,0.6867466478661618,0.9871889330553442,2.6760594606740224
1.9909012885033557,0.5709903455523692,1.0139495276620845,2.6610912984999837
1.9966111919588794,0.4568120137662747,1.0405604406470843,2.6444873467862586
2.001179312096542,0.34414866691565305,1.067005314114947,2.6266273326768075
2.0046207987656985,0.23292010782389982,1.093271587441715,2.6078788151952383
2.0069499998439375,0.12302946900661682,1.1193503755936673,2.5885981263055267
2.0081802945340037,0.014363884301266491,1.1452363568567225,2.569131347697316
2.0083239333770164,-0.09320471144374605,1.1709276703336957,2.549815248867196
2.007391886262579,-0.1998186419768014,1.1964258228223676,2.530978099437119
2.005393699842811,-0.30563337830921156,1.2217356038167388,2.512940251991988
2.002337366059719,-0.4108162052842406,1.2468650063366586,2.496014369766797
1.9982292040068763,-0.515544589877761,1.2718251500343265,2.480505144929495
1.9930737581080986,-0.6200041451391572,1.2966302014836215,2.4667083166789356
1.986873716656707,-0.7243860481861087,1.321297284650411,2.454908752854386
1.979629856174846,-0.828883729368486,1.3458463721789549,2.4453773038662483
1.971341018881161,-0.9336886033589148,1.3703001452176173,2.4383660745765403
1.962004132847572,-1.038984564098428,1.3946838059633828,2.434101692031173
1.9516142872065876,-1.144940920009429,1.4190248228836946,2.4327760830367873
1.9401648780064933,-1.2517034146378774,1.4433525837140624,2.4345342312862295
1.9276478438601146,-1.3593829796611105,1.4676979260269247,2.4394583861010513
1.9140540140635034,-1.4680419316314826,1.4920925098879352,2.44754828656251
1.8993735947471886,-1.577677494063896,1.5165679927535602,2.4586972080164027
1.8835968198065496,-1.688202859312814,1.5411549648337242,2.47266411463782
1.8667147912134214,-1.7994265642794345,1.5658816059801024,2.4890430049145658
1.8487205255706272,-1.9110317929661205,1.590772036029248,2.5072317438252143
1.829610207640966,-2.0225583394816504,1.6158443534675002,2.5264042925236088
1.8093846242461495,-2.133391256335261,1.6411083963927362,2.5454921194927067
