th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
3.7243236197501814,-0.9190712786537193,0.5219881067162077,2.5029172305594143
3.7151329069636443,-0.8569222796277508,0.5470172790218018,2.5155755965492457
3.706563684167367,-0.8000833069430215,0.5721730349872942,2.5212259162911126
3.6985628510979365,-0.7486226968599922,0.5973852941502054,2.5196681889672505
3.6910766241293365,-0.7025062667388534,0.6225819760398779,2.5108501119452638
3.684051561461948,-0.6616033606933077,0.6476904771593305,2.494857022157839
3.677435527855015,-0.6256972720061152,0.6726390473809088,2.471896327312479
3.671178555134954,-0.5944989248010742,0.6973580106540337,2.442277971624034
3.6652335658869433,-0.5676625388768424,0.721780790370274,2.406392647598909
3.6595569404981747,-0.5448020076937027,0.7458447168462631,2.36468941880672
3.654108920421238,-0.5255068623330249,0.7694916110343303,2.317654200368305
3.6488538517979077,-0.509356928915852,0.7926681530380133,2.265790215706408
3.643760282508749,-0.49593506386920727,0.8153260551950774,2.2096011753341553
3.638800931870057,-0.4848376265276112,0.8374220669484189,2.1495775623368107
3.6339525556047807,-0.47568258965411764,0.858917842571787,2.08618609940321
3.6291957297082393,-0.4681153772131943,0.8797797035658191,2.0198622350239566
3.6245145759361073,-0.46181264931737476,0.8999783259160588,1.9510053269054524
3.6198964494429333,-0.45648433023082813,0.9194883791851133,1.879976112245653
3.615331606140625,-0.45187420579352133,0.9382881403075698,1.8070960241174092
3.61081286408269,-0.44775941309288,0.9563591005487438,1.7326479252436249
3.606335269951761,-0.4439491190175294,0.9736855798011801,1.6568778699687836
3.6018957787615857,-0.44028264528750977,0.990254358500868,1.5799975596154956
3.5974929523087105,-0.43662725328317026,1.006054334097023,1.5021872160673515
3.593126679775879,-0.432875757850115,1.0210762062576964,1.4235986567414811
3.588797922197378,-0.4289440986128676,1.0353121928251112,1.3443584070790395
3.5845084812112495,-0.42476896198761377,1.0487557768959017,1.264570732253786
3.5802607915913733,-0.42030551771269054,1.0614014842184396,1.184320507350321
