th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
1.7799808094529614,0.04043416642039929,2.850983524997062,-2.519048160737992
1.7803851511171653,-0.028801050148971732,2.825793043389682,-2.513962434803312
1.7800971406156756,-0.09844314280835925,2.800653419041649,-2.5094771935377502
1.779112709187592,-0.16844574685304645,2.7755586471062714,-2.505724504512245
1.7774282517190616,-0.23875439732269346,2.750501402061149,-2.502840432754832
1.7750407077458348,-0.3093068977461,2.725472997733601,-2.5009647336739995
1.7719476387683737,-0.3800337278361957,2.700463350396861,-2.500240448216894
1.7681473014900118,-0.45085848478385737,2.675460945914692,-2.5008134118040526
1.7636387166421732,-0.521698351370981,2.6504528117966517,-2.5028316898551592
1.7584217331284633,-0.5924645831299515,2.6254244948981,-2.506444953487169
1.7524970872971637,-0.6630630062857732,2.6003600453632285,-2.511803809151131
1.745866457234306,-0.7333945182687118,2.5752420072717173,-2.519059095540406
1.7385325120516189,-0.8033555831893463,2.5500514163163133,-2.528361160055933
1.7304989562197255,-0.8728387158046984,2.524767804715754,-2.539859125499579
1.7217705690616785,-0.9417329491274361,2.499369213460758,-2.5537001555653247
1.7123532395704042,-1.0099242828731505,2.473832211905105,-2.5700287252171834
1.7022539967416728,-1.07729611232346,2.448131924652933,-2.5889858993043187
1.6914810356184382,-1.1437296398206764,2.4222420656598898,-2.610708619891872
1.6800437392202314,-1.2091042739224083,2.396134979460971,-2.6353289998944396
1.6679526964810074,-1.27329802416273,2.3697816894620267,-2.662973617780153
1.65521971623938,-1.3361879023389343,2.343151953284225,-2.693762805428506
1.6418578372159907,-1.3976503442393156,2.31621432522994,-2.7278099186990197
1.6278813337735976,-1.4575616687409723,2.2889362260429498,-2.765220577884678
1.6133057170861878,-1.5157985942525571,2.261284020264103,-2.8060918629273672
1.5981477311436623,-1.5722388355899983,2.2332231016348296,-2.850511445967357
1.5824253427877624,-1.6267618076024488,2.204717987175156,-2.8985566413569765
1.566157724711738,-1.6792494652672614,2.175732420761586,-2.950293350535666
1.5493652300590655,-1.7295873136005862,2.1462294872562295,-3.0057748759691463
1.5320693569230597,-1.7776656246237774,2.116171738496538,-3.0650405745264893
1.5142927006768219,-1.8233809027944203,2.085521332751273,-3.128114316047733
1.4960588916488777,-1.866637644712016,2.054240189590796,-3.19500270732436
1.4773925152017575,-1.9073504434191126,2.0222901625175522,-3.265693035234379
1.4583190107675663,-1.9454464919952645,1.9896332321652084,-3.340150875427995
1.4388645458476137,-1.980868544964845,1.9562317234109283,-3.41831730503067
1.4190558603979653,-2.013578398642595,1.9220485503606217,-3.5001056498937992
1.3989200764115393,-2.043560951908844,1.8870474938616837,-3.585397689981128
1.3784844668924507,-2.0708289055558073,1.8511935169618725,-3.674039242130323
1.3577761778368926,-2.0954281491755378,1.8144531245405693,-3.7658350400807703
1.3368218963451373,-2.117443866687285,1.7767947741397616,-3.860542840767316
1.3156474576782644,-2.137007361216081,1.7381893457320885,-3.9578667081919066
1.2942773840661035,-2.1543035523143,1.6986106786501693,-4.057449467911615
1.2727343485429605,-2.1695790277175973,1.6580361839710531,-4.158864393981872
1.2510385582657846,-2.1831504316832544,1.6164475400312344,-4.261606294772698
1.2292070539489521,-2.1954128366506938,1.5738314770835073,-4.36508231309463
1.2072529255824451,-2.2068475709055435,1.530180653952561,-4.46860295599048
1.1851844498733897,-2.2180287636960485,1.4854946243926563,-4.5713741209986996
1.163004162236429,-2.2296276317898767,1.4397808831826693,-4.6724911781238845
1.1407078859185305,-2.2424132933276457,1.3930559714014303,-4.770936471623323
1.118283752985254,-2.257248701405239,1.3453466066851971,-4.8655818695467286
1.0957112659712016,-2.2750802091557785,1.2966907879897298,-4.955198129122478
1.0729604638796437,-2.2969193976441304,1.247138806698505,-5.038472754278968
1.0499912699032024,-2.323816210327097,1.1967540791557152,-5.114037581123535
1.0267531077999315,-2.3568232125958524,1.1456137033444798,-5.180506448711439
1.003184875673973,-2.396951936563332,1.0938086388573653,-5.236521986589895
0.9792153563083397,-2.4451236754245294,1.0414434189914663,-5.280808904120292
0.9547641195540943,-2.5021185202595277,0.9886353299502634,-5.312229493637281
0.929742934351499,-2.5685275346522736,0.9355130350138906,-5.329835793470606
0.9040576590049763,-2.6447133613858913,0.8822146770791846,-5.332912460626119
0.8776105253911174,-2.7307839821600757,0.8288855524729234,-5.321005195086103
0.8503026855695166,-2.826582781698117,0.7756755005220624,-5.293931542520659
0.8220368577525354,-2.9316957838486175,0.7227361850968558,-5.251773698243262
0.7927198999140492,-3.045474453667371,0.6702184481144231,-5.19485586673503
0.7622651553773755,-3.167070385544528,0.6182698894470728,-5.123711061689298
0.7305944515219303,-3.2954769680430482,0.5670327788301799,-5.039043432699483
0.6976396818414998,-3.4295728905595673,0.516642344503185,-4.94169212593976
0.6633439529359042,-3.5681629976969353,0.4672254232437874,-4.83260155418757
0.6276623229589349,-3.7100131738410504,0.4188994077019117,-4.71280122339929
0.5905621912205243,-3.8538772797019787,0.3717713954679188,-4.58339642728518
0.5520234184235046,-3.9985153722589253,0.325937431195067,-4.445569542006237
0.5120382647009153,-4.142703366293094,0.2814817357750046,-4.300590503740505
0.47061123103798436,-4.285234920159917,0.2384758307375996,-4.149834330883616
0.42775888183638516,-4.424916723949077,0.19697748742876342,-3.99480314321977
0.38350971459689437,-4.560558650799828,0.1570294559965657,-3.837149867636963
0.3379041280888961,-4.690960518955599,0.11865795732019607,-3.6787005453972297
0.2909945228993401,-4.8148975910329,0.08187095186622378,-3.5214717565696017
0.24284554698901106,-4.931107443524764,0.04665623430052777,-3.3676791163441546
0.1935344725537634,-5.038281434883832,0.012979443137086218,-3.2197321467155753
0.1431516582049251,-5.135064548328866,-0.019217878330069535,-3.080210297559062
0.09180101272163643,-5.22006763602965,-0.050019981305660155,-2.95181485856291
0.03960033636133994,-5.291895692991559,-0.07953812989128925,-2.8372924854047996
-0.013318620568575648,-5.349194359201972,-0.10791105474533724,-2.7393286102249603
-0.06681056416059536,-5.390714130716762,-0.13530434084758686,-2.660413463371389
-0.12071770546776298,-5.415387856372406,-0.16190847548130075,-2.6026895939965176
-0.17487158403148703,-5.422412688853857,-0.18793537142126593,-2.5677965577997215
-0.22909571092002562,-5.41132404668298,-0.21361333699926316,-2.5567338352383944
-0.2832089513868554,-5.382047918878897,-0.2391806753516471,-2.5697646244924375
-0.3370294305756444,-5.334920186538373,-0.2648783215965715,-2.606379132843298
-0.3903786324410281,-5.270667531742125,-0.2909421129250045,-2.6653264018587
-0.44308530775844934,-5.190352417423405,-0.31759537694359147,-2.7447109056454866
-0.4949888319326834,-5.0952919981003495,-0.34504248600004633,-2.84213809441671
-0.5459417519136869,-4.9869652578502395,-0.3734638669442134,-2.9548854733789787
-0.5958114044921893,-4.866923042954095,-0.40301272167800317,-3.0800745615747434
-0.6444806349217302,-4.736712490344942,-0.4338134672937506,-3.2148234966816522
-0.6918477598251797,-4.597822313636677,-0.4659617022605671,-3.356367678226765
-0.7378259829615464,-4.451650348822736,-0.4995253790428348,-3.5021438326277576
-0.7823424864497738,-4.299490963458413,-0.5345468173691124,-3.6498391899547533
-0.825337396084358,-4.142537852279564,-0.5710452092686599,-3.7974112595535954
-0.8667627746071536,-3.9818971823888667,-0.6090193218641958,-3.9430851611513704
-0.9065817464310423,-3.8186065033484256,-0.6484501734757095,-4.085335306665429
-0.9447678114645265,-3.6536557687770927,-0.6893035265423638,-4.222857212108757
