th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
2.555998532450734,2.610056770529156,3.828494729006542,-1.6086796277512398
2.5820991001560256,2.5668299912122308,3.8124079327290294,-1.5989446960397253
2.607767400068148,2.524714486148938,3.796418485768632,-1.586064900819747
2.633014544929637,2.4835574252705617,3.7805578367604347,-1.5701768064324593
2.657850119182343,2.4432219011317557,3.76485606869611,-1.5514038094116045
2.6822823381936605,2.4035867050250577,3.7493420306019942,-1.5298594453874728
2.706318205243911,2.3645462846740637,3.7340434361481196,-1.5056505991334286
2.729963668090652,2.326010858810619,3.7189869301567855,-1.4788806122042943
2.753223776678758,2.287906656562504,3.7041981240347424,-1.4496522720975844
2.776102843244383,2.2501762421305602,3.6897016013137667,-1.418070655228394
2.798604605665689,2.2127788780763114,3.675520894761483,-1.3842457841200322
2.820732394446452,2.1756908742330663,3.6616784369202824,-1.3482950481319915
2.8424893031887826,2.138905864524212,3.6481954864389623,-1.3103453279967987
2.8638783618340247,2.1024349516551832,3.6350920331589944,-1.2705347587368812
2.8849027113505765,2.066306660579793,3.622386685571626,-1.2290140644748488
2.9055657779563746,2.0305666465433467,3.6100965449268774,-1.1859474033307036
2.925871444421808,1.9952771128194946,3.5982370708935703,-1.1415126717126935
2.945824215550003,1.960515907016043,3.5868219441764433,-1.095901234950275
2.9654293746201636,1.926375282533611,3.5758629318269404,-1.0493170747283627
2.9846931274455,1.8929603323581254,3.5653697610796566,-1.0019753716826745
3.0036227307690813,1.8603871242695176,3.5553500073628297,-0.9541005715711536
3.0222266020117763,1.828780587795988,3.545809001647118,-0.9059240128614032
3.040514407889736,1.7982722217402527,3.536749761518504,-0.8576812193699513
3.058497130107139,1.7689977049107461,3.5281729493248046,-0.8096089809579208
3.076187107156246,1.741094500314931,3.5200768595152256,-0.7619423560516451
3.0935980521593955,1.7146995437055694,3.512457435954709,-0.7149117306981473
3.1107450475964513,1.6899471010166138,3.5053083186477276,-0.668740059913802
3.1276445186066173,1.6669668666872872,3.4986209180485894,-0.6236403993121932
3.14431418727349,1.6458823576147383,3.4923845140554675,-0.5798138104255744
3.1607730108496375,1.62680963737947,3.486586375951212,-0.537447694396965
3.1770411072234324,1.609856384465666,3.481211899007242,-0.49671457865577195
3.193139671068089,1.5951212983150396,3.4762447532206844,-0.4577713524491087
3.2090908840512395,1.5826938197068925,3.4716670396961935,-0.42075892183245006
3.2249178222483086,1.5726541281528315,3.467459450477869,-0.38580223438583017
3.240644363529837,1.5650733692075334,3.4636014281340106,-0.35301060923047245
3.2562950972219125,1.5600140588219862,3.460071322041706,-0.32247829890950425
3.2718952378101323,1.5575306097219768,3.4568465390526106,-0.29428520586244516
3.287470543907352,1.557669925657592,3.453903686993986,-0.26849767671106606
3.303047243163928,1.5604720125030564,3.4512187102268754,-0.24516930136272266
3.3186519632889584,1.5659705598569482,3.4487670172132483,-0.22434165000126152
3.334311668887528,1.5741934523553656,3.4465236007132356,-0.20604488846851232
3.3500536034110815,1.5851631758618174,3.4444631518285505,-0.19029822063199378
3.3659052351697,1.5988970897027186,3.4425601696222303,-0.17711011461391465
3.381894206066727,1.6154075420135854,3.440789068476091,-0.16647827799368295
3.398048281486863,1.6347018110456275,3.4391242856961544,-0.15838935529001846
3.4143952995973192,1.6567818610903084,3.437540392143254,-0.1528183293760997
3.4309631182082225,1.681643907753909,3.436012208849493,-0.14972761733533316
3.4477795572857617,1.7092777939720818,3.43451493267614,-0.14906586108680345
3.4648723352254827,1.7396661857450828,3.433024274065272,-0.15076642440647864
3.4822689970829335,1.7727836054294899,3.431516609821207,-0.15474562122632993
3.4999968331372284,1.8085953307944713,3.4299691536089436,-0.16090071567802747
3.518082786445173,1.8470562000389807,3.4283601464521634,-0.16910775240672252
3.536553348445563,1.8881093764282117,3.426669068928096,-0.17921929600823877
3.555434442209845,1.9316851406647548,3.4248768759680135,-0.1910621803445309
3.574751293616493,1.9776997936578786,3.4229662541645682,-0.20443539065127275
3.594528291553072,2.02605476559988,3.4209219002580555,-0.21910822173755426
3.6147888392090706,2.076636037311798,3.41873081804068,-0.2348188714345454
3.6355551995821886,2.129313984380294,3.4163826293263346,-0.25127363641616834
3.6568483394259914,2.183943751169449,3.413869892962173,-0.268146873926516
3.678687776937686,2.240366248004913,3.411188424222908,-0.2850818743535354
3.701091439417735,2.2984098389858603,3.408337605479373,-0.3016927534553154
3.7240755378075936,2.3578927494866218,3.4053206779448195,-0.3175674185902734
3.74765446530246,2.418626172717226,3.4021450037589167,-0.3322715922720543
3.771840727029632,2.480417997071246,3.398822287836196,-0.34535379355806933
3.7966449070003447,2.5430770158446636,3.3953687499006153,-0.35635109103783724
3.822075677158791,2.606417425313558,3.391805238990237,-0.3647953607373531
3.848139851411927,2.670263373784065,3.3881572853828636,-0.37021971928560976
3.8748424851497676,2.7344533000077895,3.3844550881900077,-0.3721647673950235
3.9021870181498457,2.798843799030458,3.3807334405160576,-0.370184278196448
