th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
3.458949124647754,-1.0749195999614192,2.801855195566806,-1.9614556716547218
3.44819992864814,-1.032728860638553,2.7822406388502587,-2.0204608232060024
3.4378726400417543,-0.9923036074234731,2.762036030618199,-2.0801224634075774
3.4279496039675195,-0.9537208012202862,2.741234805984123,-2.1403744146557213
3.4184123959553165,-0.9170611117559471,2.719831061837566,-2.201153099208664
3.409241784837757,-0.8824088968651222,2.697819530845479,-2.262397565428777
3.400417695869106,-0.8498520891581963,2.6751955551911912,-2.324049648500224
3.391919174977524,-0.8194819990003779,2.651955058706189,-2.3860542517824013
3.38372435498752,-0.791393046462447,2.628094516188365,-2.4483597294994692
3.375810424522896,-0.7656824380543241,2.60361091889337,-2.510918346791565
3.3681536001423527,-0.7424498064261952,2.5785017354254545,-2.5736867895068825
3.3607291020780905,-0.7217968326559788,2.5527648675303856,-2.6366266936911082
3.353511133751531,-0.7038268711241268,2.5263986005934744,-2.699705163656409
3.3464728650402895,-0.6886445962584853,2.4994015489569104,-2.762895247822604
3.3395864190777047,-0.6763556886360169,2.4717725964786843,-2.8261763431567255
3.3328228621913447,-0.6670665751488978,2.443510833047117,-2.88953450183522
3.326152196439856,-0.6608842343379696,2.414615488028765,-2.9529626174716235
3.319543354096476,-0.6579160737736961,2.3850858618540487,-3.0164604725835416
3.3129641933587393,-0.6582698817594598,2.3549212571282134,-3.080034633572201
3.3063814945411445,-0.6620538508863872,2.3241209107924914,-3.143698184007225
3.2997609560322805,-0.6693766663094031,2.2926839289524192,-3.2074702911262083
3.2930671893691863,-0.6803476472330573,2.260609226041157,-3.2713756039030413
3.2862637128968557,-0.6950769261374043,2.2278954700021267,-3.3354434836119284
3.2793129436354818,-0.7136756468290737,2.1945410351660075,-3.3997070693985423
3.272176187167191,-0.7362561595066913,2.160543964472022,-3.464202181932297
3.264813625572124,-0.7629321886709499,2.125901942652699,-3.528966067798907
3.2571843036854147,-0.7938189478386999,2.09061228197471,-3.594035986012078
3.2492461142070277,-0.8290331735651065,2.054671922114589,-3.659447636042777
3.2409557824713766,-0.8686930501581324,2.0180774457541615,-3.725233424288656
3.232268851969795,-0.9129179956129442,1.980825111511275,-3.7914205631661244
3.223139672013666,-0.9618282786498382,1.9429109058796137,-3.8580289942510917
3.2135213892271675,-1.0155444362918402,1.9043306159371027,-3.9250691243799958
3.203365944864249,-1.074186461195913,1.8650799246933027,-3.992539361616539
3.1926240802522896,-1.1378727280360976,1.8251545310771373,-4.0604234367660625
3.1812453529719287,-1.2067186287678857,1.7845502967094766,-4.128687495963729
3.16917816668425,-1.2808348877824922,1.7432634217498393,-4.197276951073083
3.156369817806425,-1.3603255300517367,1.7012906522391085,-4.26611307752154
3.1427665625059076,-1.4452854786928149,1.658629521463893,-4.335089354095879
3.1283137077189793,-1.535797763323402,1.6152786279229343,-4.404067546457536
3.112955730085745,-1.6319303275462183,1.5712379524583588,-4.4728735460409785
3.096636426810283,-1.7337324333311732,1.526509216997949,-4.541292988864983
3.079299102476971,-1.8412306723725607,1.4810962871092992,-4.6090666948484555
3.0608867957532455,-1.9544246100542384,1.4350056201608146,-4.675885987602307
3.041342549652703,-2.073282106715271,1.3882467602847914,-4.7413879773235985
3.0206097285855504,-2.1977343835577283,1.3408328805115555,-4.805150915073152
2.998632384749973,-2.3276709266176088,1.292781371360824,-4.866689754797751
2.975355675483797,-2.46293435124932,1.2441144738128465,-4.925452089021725
2.9507263319713037,-2.6033153806858675,1.1948599529226291,-4.980814653822814
2.924693178164445,-2.7485481241282033,1.145051806384401,-5.03208062673092
2.897207696923163,-2.898305870740933,1.0947310001170918,-5.078477965342781
2.8682246382157537,-3.052197643741761,1.043946220463664,-5.119159052204533
2.8377026617783363,-3.209765781039052,0.9927546299416187,-5.153201920183872
2.805605003967946,-3.370484823075044,0.94122261073978,-5.179613329495697
2.7719001557371956,-3.533761992322894,0.8894264774448231,-5.197333950447022
2.7365625358139667,-3.6989395403942367,0.8374531379403528,-5.205245873118242
2.6995731404100245,-3.8652992168511147,0.7854006792091703,-5.20218261571083
2.6609201482415132,-4.032069078499019,0.7333788530520621,-5.186941737189331
2.6205994574565232,-4.198432810158896,0.6815094356801688,-5.158300077943559
2.5786151293549344,-4.363541669586099,0.6299264349007332,-5.115031555735614
2.5349797126590734,-4.526529102737852,0.578776119343377,-5.055927334244238
2.489714421631695,-4.686528003274259,0.5282168460009347,-4.979818058263146
2.4428491415989524,-4.842690513459278,0.4784186654183032,-4.885597711759275
2.3944222364643597,-4.994210182567169,0.4295626883007104,-4.772248499622424
2.344480134638688,-5.140346212092891,0.3818402033044862,-4.638865977102987
2.2930766725177594,-5.280449422354165,0.33545154353345635,-4.484683449386801
2.2402721782942177,-5.41398947124168,0.29060470903958835,-4.309094437706929
