th1 (rad),w1 (rad/s),th2 (rad),w2 (rad/s)
3.0121298949015327,-0.7606330000402876,0.34594254842086203,-1.928388909230682
3.0045235649011297,-0.8181077462069892,0.3266586593285552,-2.0100722371815167
2.9963424874390596,-0.8766890365756126,0.30655793695674005,-2.0909194121022194
2.9875755970733033,-0.9363595951976904,0.28564874283571784,-2.1708213220200565
2.9782120011213262,-0.99709389050333,0.2639405296155173,-2.2496620006173442
2.968241062216293,-1.0588583568286971,0.24144390960934384,-2.3273191566544966
2.957652478648006,-1.1216117627917523,0.21817071804279886,-2.403664885294903
2.9464363610200883,-1.1853057376219736,0.19413406918984982,-2.478566569962908
2.9345833036438687,-1.2498854632169272,0.16934840349022073,-2.5518879787677813
2.9220844490116993,-1.3152905354485596,0.14382952370254293,-2.6234905539439386
2.908931543657214,-1.3814559931261834,0.11759461816310354,-2.6932348862922066
2.895116983725952,-1.4483135071584199,0.09066226930018148,-2.760982359436045
2.8806338486543677,-1.5157927160304634,0.06305244570582103,-2.8265969410857092
2.865475921494063,-1.5838226869831922,0.03478647629496393,-2.8899470907612312
2.849637694624231,-1.6523334755658563,0.00588700538735162,-2.950907745951079
2.8331143598685724,-1.7212577498996653,-0.023622072072159172,-3.0093623419060918
2.8159017823695756,-1.7905324404244645,-0.053715695491220086,-3.065204814626608
2.797996457965331,-1.8601003714883673,-0.08436774363748617,-3.118341532508709
2.779395454250447,-1.9299118282259689,-0.11555115896257326,-3.1686930999244844
2.7600963359681874,-1.9999260110280974,-0.14723808996181809,-3.2161959759727203
2.740097075857906,-2.0701123307061455,-0.17940004972154527,-3.260803853870521
2.719395952550845,-2.1404515002422975,-0.21200808826025047,-3.3024887509299092
2.697991437548422,-2.2109363837000213,-0.24503297576954958,-3.341241765581359
2.675882073711422,-2.2815725692146533,-0.2784453934253632,-3.3770734661185626
2.6530663480192755,-2.3523786406339857,-0.3122161280865488,-3.4100138852632718
2.6295425616129355,-2.423386130876687,-0.3463162669391815,-3.440112104708006
2.605308700304169,-2.4946391489031514,-0.38071738798626154,-3.4674354238613354
2.5803623088151375,-2.5661936808107497,-0.4153917422248749,-3.492068116472388
2.55470037200703,-2.6381165734604886,-0.45031242338959876,-3.5141097870804496
2.528319206272425,-2.7104842157682874,-0.48545352126040325,-3.5336733458550773
2.5012143641147424,-2.783380938004905,-0.520790254718954,-3.550882625030903
2.4733805547346934,-2.856897152920361,-0.5562990809692631,-3.5658696626259037
2.4448115832054897,-2.9311272641515176,-0.591957777595522,-3.578771679453956
2.4155003105639747,-3.006167367228201,-0.6277454943900616,-3.589727773753156
2.385438636891693,-3.0821127667283066,-0.6636427721275932,-3.5988753543449095
2.35461750922441,-3.1590553300137554,-0.6996315256710423,-3.606346328529691
2.323026955924272,-3.23708069385601,-0.7356949889563391,-3.612263055422596
2.290656148985712,-3.31626533553986,-0.771817619510565,-3.616734069714699
2.2574934956303134,-3.396673515163858,-0.807984960207712,-3.61984957554511
2.223526760478675,-3.478354091305624,-0.8441834559631631,-3.6216767059525794
2.1887432195656187,-3.561337208476927,-0.8804002230226889,-3.622254540948875
2.1531298474808493,-3.645630852359564,-0.9166227684321777,-3.6215888773634792
2.1166735389572535,-3.731217268213947,-0.9528386572058125,-3.6196467470476805
2.0793613662751143,-3.8180492396501857,-0.9890351246762893,-3.6163506876639375
2.0411808738786124,-3.906046229763964,-1.0251986315529287,-3.6115727830823494
2.0021204115809725,-3.995090395161348,-1.0613143593837522,-3.6051285094271512
1.962169507629359,-4.085022496420183,-1.0973656444780238,-3.596770449245227
1.9213192826651573,-4.175637746965275,-1.133333348970476,-3.5861819713927523
1.8795629051955045,-4.266681667186872,-1.1691951686844035,-3.572971019402226
1.8368960885236358,-4.357846043011208,-1.2049248788784257,-3.5566642076106323
1.7933176280935237,-4.448765129161611,-1.240491520954532,-3.5367014932995455
1.7488299768019075,-4.539012288038698,-1.2758585358875274,-3.5124317751209664
1.7034398539215205,-4.628097316162825,-1.3109828536387371,-3.4831098628208044
1.6571588807598923,-4.715464781413115,-1.3458139522669452,-3.447895368805972
